payment_id,order_id,transaction_amount,razorpay_fee,net_payout,status,payout_date
pay_4ac14f6f94ce,ORD-2026-01935,540.8,10.82,529.98,captured,2026-08-22 19:14:00
pay_631b30797a5f,ORD-2026-01936,11956.29,0.0,0.0,failed,2026-08-24 05:06:00
pay_5341387047b5,ORD-2026-01937,6618.12,132.36,6485.76,captured,2026-08-17 02:44:00
pay_a8f1708c3547,ORD-2026-01938,13651.43,273.03,13378.4,captured,2026-08-11 11:45:00
pay_188d9830984a,ORD-2026-01939,6028.19,120.56,5907.63,captured,2026-08-27 23:01:00
pay_4cc3247bc65e,ORD-2026-01940,10763.49,215.27,10548.22,captured,2026-08-18 01:34:00
pay_bed0fcc31569,ORD-2026-01941,13484.51,269.69,13214.82,captured,2026-08-25 11:42:00
pay_c902be45d551,ORD-2026-01942,278.8,5.58,273.22,captured,2026-08-21 07:11:00
pay_20211e121de2,ORD-2026-01943,2106.48,42.13,2064.35,captured,2026-08-11 12:02:00
pay_9cd502ef8477,ORD-2026-01944,4000.06,80.0,3920.06,captured,2026-08-06 08:35:00
pay_dd54429fe5ab,ORD-2026-01945,5580.68,111.61,5469.07,captured,2026-08-05 02:19:00
pay_4c9cf588eb70,ORD-2026-01946,3875.39,77.51,3797.88,captured,2026-09-01 07:00:00
pay_57c6e089301f,ORD-2026-01947,8104.72,162.09,7942.63,captured,2026-08-29 16:42:00
pay_12f5b0e1a320,ORD-2026-01948,7935.46,158.71,7776.75,captured,2026-08-16 23:20:00
pay_73948a0f7cbe,ORD-2026-01949,10381.37,207.63,10173.74,captured,2026-08-18 22:13:00
pay_3b944ab33170,ORD-2026-01950,4635.7,92.71,4542.99,captured,2026-08-02 08:09:00
pay_991990ec6acc,ORD-2026-01951,8958.39,179.17,8779.22,captured,2026-08-20 19:13:00
pay_ab7b3f363d95,ORD-2026-01952,1300.52,26.01,1274.51,captured,2026-08-24 20:27:00
pay_74fdfd42e4b1,ORD-2026-01953,2617.13,52.34,2564.79,captured,2026-08-14 07:57:00
pay_60af2a139c8e,ORD-2026-01954,6495.08,129.9,6365.18,captured,2026-08-31 10:43:00
pay_cccd46d40744,ORD-2026-01955,11043.59,220.87,10822.72,captured,2026-08-07 12:40:00
pay_62805d80170a,ORD-2026-01956,9787.01,195.74,9591.27,captured,2026-08-13 02:42:00
pay_e1dd435f1162,ORD-2026-01957,14888.25,297.76,14590.49,captured,2026-08-27 08:20:00
pay_2e59c45eb433,ORD-2026-01958,1347.36,26.95,1320.41,captured,2026-08-02 07:15:00
pay_8304bc6fbe9b,ORD-2026-01959,6220.36,124.41,6095.95,captured,2026-08-04 22:35:00
pay_f08db07ace94,ORD-2026-01960,5136.06,102.72,5033.34,captured,2026-08-03 23:58:00
pay_0d3890c8aa08,ORD-2026-01961,345.98,6.92,339.06,captured,2026-08-28 09:17:00
pay_256557822b26,ORD-2026-01962,13899.41,277.99,13621.42,captured,2026-08-13 12:50:00
pay_8f0e32d5d835,ORD-2026-01963,12355.88,247.12,12108.76,captured,2026-08-24 11:37:00
pay_e44b79857c75,ORD-2026-01964,8667.94,173.36,8494.58,captured,2026-08-17 22:44:00
pay_53c2b698d2e0,ORD-2026-01966,5308.56,106.17,5202.39,captured,2026-08-31 13:11:00
pay_14781bd6653b,ORD-2026-01967,340.56,6.81,333.75,captured,2026-08-19 12:16:00
pay_64ad4a48b8fc,ORD-2026-01968,8599.9,172.0,8427.9,captured,2026-08-05 05:24:00
pay_b3f6eac5c12e,ORD-2026-01969,14622.6,292.45,14330.15,captured,2026-08-31 11:40:00
pay_31569ffa790d,ORD-2026-01970,6975.24,139.5,6835.74,captured,2026-08-20 19:45:00
pay_eceac8a25489,ORD-2026-01971,4444.93,88.9,4356.03,captured,2026-08-26 20:32:00
pay_b070d8601267,ORD-2026-01972,13872.42,277.45,13594.97,captured,2026-09-01 01:56:00
pay_aee8cc9b9375,ORD-2026-01973,6216.42,124.33,6092.09,captured,2026-08-21 12:19:00
pay_4e8e2d5a0e38,ORD-2026-01974,1335.06,30.28,1304.78,captured,2026-08-04 08:05:00
pay_2879d8b2ce47,ORD-2026-01975,1451.86,29.04,1422.82,captured,2026-08-07 06:03:00
pay_19c53b4958b2,ORD-2026-01976,13140.42,262.81,12877.61,captured,2026-08-31 03:51:00
pay_af7d812539fa,ORD-2026-01977,7298.91,145.98,7152.93,captured,2026-08-18 01:08:00
pay_ada4571ea2c9,ORD-2026-01978,13681.12,273.62,13407.5,captured,2026-08-02 07:12:00
pay_c6c54d8a2307,ORD-2026-01979,11295.09,225.9,11069.19,captured,2026-08-15 01:34:00
pay_c03c30316acd,ORD-2026-01980,9216.07,184.32,9031.75,captured,2026-08-22 19:43:00
pay_24e65b60fd5c,ORD-2026-01981,3531.01,70.62,3460.39,captured,2026-08-22 20:57:00
pay_f590f157f3ab,ORD-2026-01982,5428.71,108.57,5320.14,captured,2026-08-27 16:32:00
pay_fb1ddb546202,ORD-2026-01983,5724.6,114.49,5610.11,captured,2026-08-16 14:10:00
pay_2809b94f76bb,ORD-2026-01984,12509.55,250.19,12259.36,captured,2026-08-31 01:15:00
pay_d19e9e6eceb4,ORD-2026-01985,4118.31,82.37,4035.94,captured,2026-08-10 19:18:00
pay_944b9ae32c3b,ORD-2026-01986,3418.46,68.37,3350.09,captured,2026-08-22 00:25:00
pay_c2f2411c3d9e,ORD-2026-01987,7053.24,141.06,6912.18,captured,2026-08-17 09:59:00
pay_20e223e636d5,ORD-2026-01988,7013.24,140.26,6872.98,captured,2026-08-12 08:39:00
pay_63ddbbce19d7,ORD-2026-01989,13374.9,267.5,13107.4,captured,2026-08-04 01:22:00
pay_7ee56efeb90b,ORD-2026-01990,6575.9,131.52,6444.38,captured,2026-08-12 08:06:00
pay_c20418b06c21,ORD-2026-01991,2474.92,49.5,2425.42,captured,2026-08-18 00:57:00
pay_3ddd5e2176a2,ORD-2026-01992,9918.18,198.36,9719.82,captured,2026-08-01 05:49:00
pay_97bf52067fb5,ORD-2026-01993,5594.54,111.89,5482.65,captured,2026-08-13 12:19:00
pay_245afc37a6c8,ORD-2026-01994,14842.66,296.85,14545.81,captured,2026-08-26 17:06:00
pay_cbb6723d93df,ORD-2026-01995,6622.61,132.45,6490.16,captured,2026-08-05 23:47:00
pay_dbb704c09795,ORD-2026-01996,3005.59,60.11,2945.48,captured,2026-08-23 15:07:00
pay_a0aae66d6051,ORD-2026-01997,5101.96,102.04,4999.92,captured,2026-08-13 14:47:00
pay_580e63184043,ORD-2026-01998,14403.54,288.07,14115.47,captured,2026-08-22 12:30:00
pay_1bc12b3accdb,ORD-2026-01999,7534.4,150.69,7383.71,captured,2026-08-15 00:35:00
pay_420518ff79fe,ORD-2026-02000,10944.72,383.07,10561.65,captured,2026-08-25 21:32:00
